source_release_key,month_end,source_vehicle_category,vehicle_type,source_fuel_type,source_value_token,vehicle_population,source_value_status
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-09-30,Cars,cars,Petrol,570828,570828,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-09-30,Cars,cars,Petrol-CNG,475,475,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-09-30,Cars,cars,Petrol-Electric,25183,25183,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-09-30,Cars,cars,Petrol-Electric (Plug-In),323,323,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-09-30,Goods & Other Vehicles,goods_and_other_vehicles,CNG,2,2,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-09-30,Goods & Other Vehicles,goods_and_other_vehicles,Diesel,136401,136401,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-09-30,Goods & Other Vehicles,goods_and_other_vehicles,Diesel-Electric,7,7,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-09-30,Goods & Other Vehicles,goods_and_other_vehicles,Electric,38,38,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-09-30,Goods & Other Vehicles,goods_and_other_vehicles,Petrol,4841,4841,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-09-30,Goods & Other Vehicles,goods_and_other_vehicles,Petrol-CNG,2,2,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-09-30,Goods & Other Vehicles,goods_and_other_vehicles,Petrol-Electric,1,1,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-09-30,Motor-cycles,motorcycles,Electric,2,2,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-09-30,Motor-cycles,motorcycles,Petrol,136586,136586,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-09-30,Taxis,taxis,CNG,0,0,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-09-30,Taxis,taxis,Diesel,16531,16531,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-09-30,Taxis,taxis,Electric,97,97,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-09-30,Taxis,taxis,Petrol,69,69,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-09-30,Taxis,taxis,Petrol-CNG,0,0,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-09-30,Taxis,taxis,Petrol-Electric,4582,4582,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-10-31,Buses,buses,CNG,12,12,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-10-31,Buses,buses,Diesel,18819,18819,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-10-31,Buses,buses,Diesel-Electric,3,3,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-10-31,Buses,buses,Electric,4,4,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-10-31,Buses,buses,Petrol,34,34,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-10-31,Buses,buses,Petrol-CNG,0,0,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-10-31,Cars,cars,CNG,0,0,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-10-31,Cars,cars,Diesel,17061,17061,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-10-31,Cars,cars,Diesel-Electric,21,21,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-10-31,Cars,cars,Electric,462,462,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-10-31,Cars,cars,Petrol,570486,570486,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-10-31,Cars,cars,Petrol-CNG,431,431,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-10-31,Cars,cars,Petrol-Electric,25943,25943,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-10-31,Cars,cars,Petrol-Electric (Plug-In),336,336,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-10-31,Goods & Other Vehicles,goods_and_other_vehicles,CNG,1,1,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-10-31,Goods & Other Vehicles,goods_and_other_vehicles,Diesel,136474,136474,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-10-31,Goods & Other Vehicles,goods_and_other_vehicles,Diesel-Electric,7,7,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-10-31,Goods & Other Vehicles,goods_and_other_vehicles,Electric,39,39,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-10-31,Goods & Other Vehicles,goods_and_other_vehicles,Petrol,4838,4838,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-10-31,Goods & Other Vehicles,goods_and_other_vehicles,Petrol-CNG,2,2,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-10-31,Goods & Other Vehicles,goods_and_other_vehicles,Petrol-Electric,1,1,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-10-31,Motor-cycles,motorcycles,Electric,2,2,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-10-31,Motor-cycles,motorcycles,Petrol,136377,136377,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-10-31,Taxis,taxis,CNG,0,0,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-10-31,Taxis,taxis,Diesel,16162,16162,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-10-31,Taxis,taxis,Electric,102,102,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-10-31,Taxis,taxis,Petrol,65,65,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-10-31,Taxis,taxis,Petrol-CNG,0,0,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-10-31,Taxis,taxis,Petrol-Electric,4744,4744,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-11-30,Buses,buses,CNG,12,12,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-11-30,Buses,buses,Diesel,18853,18853,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-11-30,Buses,buses,Diesel-Electric,17,17,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-11-30,Buses,buses,Electric,4,4,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-11-30,Buses,buses,Petrol,34,34,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-11-30,Buses,buses,Petrol-CNG,0,0,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-11-30,Cars,cars,CNG,0,0,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-11-30,Cars,cars,Diesel,17135,17135,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-11-30,Cars,cars,Diesel-Electric,21,21,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-11-30,Cars,cars,Electric,466,466,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-11-30,Cars,cars,Petrol,570086,570086,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-11-30,Cars,cars,Petrol-CNG,404,404,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-11-30,Cars,cars,Petrol-Electric,26468,26468,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-11-30,Cars,cars,Petrol-Electric (Plug-In),357,357,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-11-30,Goods & Other Vehicles,goods_and_other_vehicles,CNG,1,1,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-11-30,Goods & Other Vehicles,goods_and_other_vehicles,Diesel,136409,136409,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-11-30,Goods & Other Vehicles,goods_and_other_vehicles,Diesel-Electric,7,7,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-11-30,Goods & Other Vehicles,goods_and_other_vehicles,Electric,39,39,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-11-30,Goods & Other Vehicles,goods_and_other_vehicles,Petrol,4859,4859,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-11-30,Goods & Other Vehicles,goods_and_other_vehicles,Petrol-CNG,2,2,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-11-30,Goods & Other Vehicles,goods_and_other_vehicles,Petrol-Electric,1,1,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-11-30,Motor-cycles,motorcycles,Electric,2,2,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-11-30,Motor-cycles,motorcycles,Petrol,136657,136657,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-11-30,Taxis,taxis,CNG,0,0,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-11-30,Taxis,taxis,Diesel,15724,15724,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-11-30,Taxis,taxis,Electric,102,102,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-11-30,Taxis,taxis,Petrol,58,58,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-11-30,Taxis,taxis,Petrol-CNG,0,0,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-11-30,Taxis,taxis,Petrol-Electric,5001,5001,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-12-31,Buses,buses,CNG,12,12,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-12-31,Buses,buses,Diesel,18875,18875,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-12-31,Buses,buses,Diesel-Electric,23,23,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-12-31,Buses,buses,Electric,4,4,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-12-31,Buses,buses,Petrol,33,33,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-12-31,Buses,buses,Petrol-CNG,0,0,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-12-31,Cars,cars,CNG,0,0,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-12-31,Cars,cars,Diesel,17253,17253,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-12-31,Cars,cars,Diesel-Electric,21,21,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-12-31,Cars,cars,Electric,560,560,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-12-31,Cars,cars,Petrol,569673,569673,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-12-31,Cars,cars,Petrol-CNG,386,386,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-12-31,Cars,cars,Petrol-Electric,27179,27179,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-12-31,Cars,cars,Petrol-Electric (Plug-In),380,380,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-12-31,Goods & Other Vehicles,goods_and_other_vehicles,CNG,2,2,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-12-31,Goods & Other Vehicles,goods_and_other_vehicles,Diesel,136478,136478,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-12-31,Goods & Other Vehicles,goods_and_other_vehicles,Diesel-Electric,7,7,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-12-31,Goods & Other Vehicles,goods_and_other_vehicles,Electric,39,39,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-12-31,Goods & Other Vehicles,goods_and_other_vehicles,Petrol,4879,4879,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-12-31,Goods & Other Vehicles,goods_and_other_vehicles,Petrol-CNG,2,2,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-12-31,Goods & Other Vehicles,goods_and_other_vehicles,Petrol-Electric,1,1,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-12-31,Motor-cycles,motorcycles,Electric,2,2,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-12-31,Motor-cycles,motorcycles,Petrol,136840,136840,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-12-31,Taxis,taxis,CNG,0,0,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-12-31,Taxis,taxis,Diesel,15089,15089,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-12-31,Taxis,taxis,Electric,102,102,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-12-31,Taxis,taxis,Petrol,53,53,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-12-31,Taxis,taxis,Petrol-CNG,0,0,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2018-12-31,Taxis,taxis,Petrol-Electric,5337,5337,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2019-01-31,Buses,buses,CNG,8,8,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2019-01-31,Buses,buses,Diesel,18918,18918,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2019-01-31,Buses,buses,Diesel-Electric,34,34,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2019-01-31,Buses,buses,Electric,4,4,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2019-01-31,Buses,buses,Petrol,32,32,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2019-01-31,Buses,buses,Petrol-CNG,0,0,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2019-01-31,Cars,cars,CNG,0,0,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2019-01-31,Cars,cars,Diesel,17323,17323,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2019-01-31,Cars,cars,Diesel-Electric,21,21,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2019-01-31,Cars,cars,Electric,650,650,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2019-01-31,Cars,cars,Petrol,570742,570742,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2019-01-31,Cars,cars,Petrol-CNG,369,369,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2019-01-31,Cars,cars,Petrol-Electric,28222,28222,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2019-01-31,Cars,cars,Petrol-Electric (Plug-In),393,393,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2019-01-31,Goods & Other Vehicles,goods_and_other_vehicles,CNG,2,2,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2019-01-31,Goods & Other Vehicles,goods_and_other_vehicles,Diesel,136565,136565,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2019-01-31,Goods & Other Vehicles,goods_and_other_vehicles,Diesel-Electric,7,7,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2019-01-31,Goods & Other Vehicles,goods_and_other_vehicles,Electric,40,40,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2019-01-31,Goods & Other Vehicles,goods_and_other_vehicles,Petrol,4880,4880,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2019-01-31,Goods & Other Vehicles,goods_and_other_vehicles,Petrol-CNG,2,2,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2019-01-31,Goods & Other Vehicles,goods_and_other_vehicles,Petrol-Electric,1,1,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2019-01-31,Motor-cycles,motorcycles,Electric,2,2,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2019-01-31,Motor-cycles,motorcycles,Petrol,137091,137091,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2019-01-31,Taxis,taxis,CNG,0,0,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2019-01-31,Taxis,taxis,Diesel,14674,14674,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2019-01-31,Taxis,taxis,Electric,104,104,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2019-01-31,Taxis,taxis,Petrol,44,44,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2019-01-31,Taxis,taxis,Petrol-CNG,0,0,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2019-01-31,Taxis,taxis,Petrol-Electric,5553,5553,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2019-02-28,Buses,buses,CNG,8,8,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2019-02-28,Buses,buses,Diesel,18912,18912,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2019-02-28,Buses,buses,Diesel-Electric,43,43,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2019-02-28,Buses,buses,Electric,4,4,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2019-02-28,Buses,buses,Petrol,30,30,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2019-02-28,Buses,buses,Petrol-CNG,0,0,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2019-02-28,Cars,cars,CNG,0,0,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2019-02-28,Cars,cars,Diesel,17354,17354,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2019-02-28,Cars,cars,Diesel-Electric,20,20,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2019-02-28,Cars,cars,Electric,676,676,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2019-02-28,Cars,cars,Petrol,570512,570512,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2019-02-28,Cars,cars,Petrol-CNG,356,356,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2019-02-28,Cars,cars,Petrol-Electric,28679,28679,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2019-02-28,Cars,cars,Petrol-Electric (Plug-In),397,397,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2019-02-28,Goods & Other Vehicles,goods_and_other_vehicles,CNG,2,2,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2019-02-28,Goods & Other Vehicles,goods_and_other_vehicles,Diesel,136457,136457,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2019-02-28,Goods & Other Vehicles,goods_and_other_vehicles,Diesel-Electric,7,7,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2019-02-28,Goods & Other Vehicles,goods_and_other_vehicles,Electric,40,40,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2019-02-28,Goods & Other Vehicles,goods_and_other_vehicles,Petrol,4857,4857,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2019-02-28,Goods & Other Vehicles,goods_and_other_vehicles,Petrol-CNG,2,2,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2019-02-28,Goods & Other Vehicles,goods_and_other_vehicles,Petrol-Electric,1,1,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2019-02-28,Motor-cycles,motorcycles,Electric,2,2,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2019-02-28,Motor-cycles,motorcycles,Petrol,137165,137165,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2019-02-28,Taxis,taxis,CNG,0,0,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2019-02-28,Taxis,taxis,Diesel,14454,14454,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2019-02-28,Taxis,taxis,Electric,115,115,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2019-02-28,Taxis,taxis,Petrol,41,41,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2019-02-28,Taxis,taxis,Petrol-CNG,0,0,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2019-02-28,Taxis,taxis,Petrol-Electric,5646,5646,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2019-03-31,Buses,buses,CNG,8,8,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2019-03-31,Buses,buses,Diesel,18936,18936,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2019-03-31,Buses,buses,Diesel-Electric,53,53,reported_numeric
